mir	disease	causality
hsa-mir-377	Osteosarcoma	1
hsa-mir-155	Liver Neoplasms	1
hsa-mir-142	Inflammation	1
hsa-mir-24	Inflammation	1
hsa-mir-30b	Inflammation	1
hsa-mir-511	Carcinoma, Hepatocellular	1
hsa-mir-26a	Atherosclerosis	1
hsa-mir-101	Diabetes, Gestational	1
hsa-mir-29b	Breast Neoplasms	1
hsa-mir-148a	Inflammation	1
hsa-mir-1178	Pancreatic Neoplasms	1
hsa-mir-210	Laryngeal Neoplasms	1
hsa-mir-410	Pancreatic Neoplasms	1
hsa-let-7a	Osteosarcoma	1
hsa-mir-32	Carcinoma, Hepatocellular	1
hsa-mir-362	Carcinoma, Hepatocellular	1
hsa-mir-204	Lymphoma, B-Cell	1
hsa-mir-503	Neoplasms	1
hsa-mir-136	Keratitis	1
hsa-mir-329	Stomach Neoplasms	1
hsa-mir-214	Heart Diseases	1
hsa-mir-185	Diabetes Mellitus	1
hsa-mir-34a	Growth Hormone-Secreting Pituitary Adenoma	1
hsa-mir-1182	Stomach Neoplasms	1
hsa-mir-96	Carcinoma, Hepatocellular	1
hsa-mir-342	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-29a	Glomerulonephritis, IGA	1
hsa-mir-346	Graves Disease	1
hsa-mir-155	Kidney Diseases	1
hsa-mir-29a	Colitis, Ulcerative	1
hsa-mir-584	Glioma	1
hsa-mir-10a	Glioma	1
hsa-let-7	Tuberculosis	1
hsa-mir-181c	Breast Neoplasms	1
hsa-mir-23a	Prostatic Neoplasms	1
hsa-mir-1236	Carcinoma, Hepatocellular	1
hsa-mir-188	Prostatic Neoplasms	1
hsa-mir-129	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-491	Breast Neoplasms	1
hsa-mir-24	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-125b	Inflammation	1
hsa-mir-143	Inflammation	1
hsa-mir-193b	Inflammation	1
hsa-mir-320a	Atherosclerosis	1
hsa-mir-664	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-494	Uterine Cervical Neoplasms	1
hsa-mir-182	Colorectal Neoplasms	1
hsa-mir-328	Melanoma	1
hsa-mir-373	Uterine Cervical Neoplasms	1
hsa-mir-130a	Breast Neoplasms	1
hsa-mir-26b	Osteosarcoma	1
hsa-mir-940	Carcinoma, Pancreatic Ductal	1
hsa-mir-155	Hepatitis C, Chronic	1
hsa-mir-191	Osteosarcoma	1
hsa-mir-325	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-183	Pancreatic Neoplasms	1
hsa-mir-411	Carcinoma, Hepatocellular	1
hsa-mir-522	Glioblastoma	1
hsa-mir-423	Heart Failure	1
hsa-mir-153	Osteosarcoma	1
hsa-mir-153	Breast Neoplasms	1
hsa-mir-31	Liver Neoplasms	1
hsa-mir-200	Lung Neoplasms	1
hsa-mir-30c	Colorectal Neoplasms	1
hsa-mir-28	Ischemia	1
hsa-mir-134	Carcinoma, Renal Cell	1
hsa-mir-218	Myxoma	1
hsa-mir-200a	Carcinoma, Renal Cell	1
hsa-mir-200b	Diabetes Mellitus, Type 2	1
hsa-mir-146b	Diabetes Mellitus	1
hsa-mir-509	Carcinoma, Renal Cell	1
hsa-mir-520a	Carcinoma, Hepatocellular	1
hsa-mir-93	Intervertebral Disc Degeneration	1
hsa-mir-709	Carcinoma, Hepatocellular	1
hsa-mir-494	Carcinoma, Hepatocellular	1
hsa-mir-142	Aneurysm	1
hsa-mir-429	Carcinoma, Pancreatic Ductal	1
hsa-mir-489	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-139	Neoplasms	1
hsa-mir-30	Glioma	1
hsa-mir-30d	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-506	Stomach Neoplasms	1
hsa-mir-3127	Carcinoma, Hepatocellular	1
hsa-mir-107	Triple Negative Breast Neoplasms	1
hsa-mir-199a	Glioma	1
hsa-mir-192	Hirschsprung Disease	1
hsa-mir-215	Hirschsprung Disease	1
hsa-mir-203	Oral Submucous Fibrosis	1
hsa-mir-181b	Retinoblastoma	1
hsa-mir-1	Stomach Neoplasms	1
hsa-mir-33a	Osteoarthritis	1
hsa-mir-203	Kidney Neoplasms	1
hsa-mir-4717	Hepatitis B	1
hsa-mir-342	Obesity	1
hsa-mir-200c	Carcinoma, Hepatocellular	1
hsa-mir-129	Carcinoma, Hepatocellular	1
hsa-mir-451	Multiple Myeloma	1
hsa-mir-33b	Breast Neoplasms	1
hsa-mir-144	Stomach Neoplasms	1
hsa-mir-124	Esophageal Neoplasms	1
hsa-mir-135b	Glioblastoma	1
hsa-mir-132	Ischemia	1
hsa-mir-212	Ischemia	1
hsa-mir-429	Carcinoma, Renal Cell	1
hsa-mir-1	Endometrial Neoplasms	1
hsa-mir-133a	Endometrial Neoplasms	1
hsa-mir-494	Breast Neoplasms	1
hsa-mir-139	Pancreatic Neoplasms	1
hsa-mir-25	Glioma	1
hsa-mir-128	Carcinoma, Hepatocellular	1
hsa-mir-494	Pancreatic Neoplasms	1
hsa-mir-361	Colorectal Neoplasms	1
hsa-mir-218	Urinary Bladder Neoplasms	1
hsa-mir-448	Carcinoma, Hepatocellular	1
hsa-mir-126	Liver Cirrhosis	1
hsa-mir-24	Osteomyelitis	1
hsa-mir-370	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-142	Uterine Cervical Neoplasms	1
hsa-mir-144	Bronchiolitis Obliterans	1
hsa-mir-194	Inflammation	1
hsa-mir-197	Leiomyoma	1
hsa-mir-409	Colorectal Neoplasms	1
hsa-mir-191	Neoplasms	1
hsa-mir-148b	Liver Neoplasms	1
hsa-mir-204	Osteosarcoma	1
hsa-mir-148a	Ovarian Neoplasms	1
hsa-mir-300	Osteosarcoma	1
hsa-mir-429	Breast Neoplasms	1
hsa-mir-218	Glioblastoma	1
hsa-mir-26b	Obesity	1
hsa-mir-106a	Kidney Neoplasms	1
hsa-mir-301a	Pancreatic Neoplasms	1
hsa-mir-495	Breast Neoplasms	1
hsa-mir-30a	Lung Neoplasms	1
hsa-mir-199a	Hepatitis C	1
hsa-mir-101	Atherosclerosis	1
hsa-mir-491	Uterine Cervical Neoplasms	1
hsa-mir-29a	Pancreatic Neoplasms	1
hsa-mir-330	Pancreatic Neoplasms	1
hsa-mir-101	Triple Negative Breast Neoplasms	1
hsa-mir-375	Osteosarcoma	1
hsa-mir-18b	Leukemia, Promyelocytic, Acute	1
hsa-mir-138	Psoriasis	1
hsa-mir-98	Aortic Aneurysm, Abdominal	1
hsa-mir-570	Lung Neoplasms	1
hsa-mir-106b	Giant Cell Tumor of Bone	1
hsa-mir-498	Ovarian Neoplasms	1
hsa-mir-485	Carcinoma, Hepatocellular	1
hsa-mir-29a	Atherosclerosis	1
hsa-mir-19a	Carcinoma, Renal Cell	1
hsa-mir-153	Carcinoma, Pancreatic Ductal	1
hsa-mir-362	Neuroblastoma	1
hsa-mir-199a	Osteosarcoma	1
hsa-mir-340	Heart Diseases	1
hsa-mir-26b	Arthritis, Rheumatoid	1
hsa-mir-132	Liver Neoplasms	1
hsa-mir-29a	Neoplasms	1
hsa-mir-29b	Neoplasms	1
hsa-mir-29c	Neoplasms	1
hsa-mir-106a	Lung Neoplasms	1
hsa-mir-139	Lung Neoplasms	1
hsa-mir-34a	Liver Diseases	1
hsa-mir-370	Osteoarthritis	1
hsa-mir-373	Osteoarthritis	1
hsa-mir-448	Ovarian Neoplasms	1
hsa-mir-9	Melanoma	1
hsa-mir-19b	Atherosclerosis	1
hsa-mir-222	Atherosclerosis	1
hsa-mir-130a	Stomach Neoplasms	1
hsa-mir-133a	Uterine Cervical Neoplasms	1
hsa-mir-203	Neuroblastoma	1
hsa-mir-410	Lung Neoplasms	1
hsa-mir-9	Urinary Bladder Neoplasms	1
hsa-mir-29b	Glioblastoma	1
hsa-mir-133a	Carcinoma, Hepatocellular	1
hsa-mir-612	Colorectal Neoplasms	1
hsa-mir-495	Medulloblastoma	1
hsa-mir-28	Carcinoma, Hepatocellular	1
hsa-mir-1275	Carcinoma, Hepatocellular	1
hsa-mir-99a	Thyroid Carcinoma, Anaplastic	1
hsa-mir-20a	Acute Kidney Injury	1
hsa-mir-20b	Urinary Bladder Neoplasms	1
hsa-mir-134	Lung Neoplasms	1
hsa-mir-208	Carcinoma, Hepatocellular	1
hsa-mir-205	Osteoporosis	1
hsa-mir-7	Prostatic Neoplasms	1
hsa-mir-17	Lupus Erythematosus, Systemic	1
hsa-mir-302c	Glioma	1
hsa-mir-324	Carcinoma, Hepatocellular	1
hsa-mir-135b	Atherosclerosis	1
hsa-mir-499a	Atherosclerosis	1
hsa-mir-34a	HIV Infections	1
hsa-mir-1238	Lung Neoplasms	1
hsa-mir-302a	Colorectal Neoplasms	1
hsa-mir-139	Mouth Neoplasms	1
hsa-mir-182	Uterine Cervical Neoplasms	1
hsa-mir-365	Lymphoma	1
hsa-mir-204	Breast Neoplasms	1
hsa-mir-185	Stomach Neoplasms	1
hsa-mir-107	Carcinoma, Hepatocellular	1
hsa-mir-15b	Encephalitis Viruses, Japanese	1
hsa-mir-335	Gastrointestinal Stromal Tumors	1
hsa-mir-198	Neoplasms	1
hsa-mir-320a	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	1
hsa-mir-503	Prostatic Neoplasms	1
hsa-mir-146a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-200c	Carcinoma, Renal Cell	1
hsa-mir-638	Stomach Neoplasms	1
hsa-mir-34c	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-130a	Liver Cirrhosis	1
hsa-mir-378a	Breast Neoplasms	1
hsa-mir-145	Cholangiocarcinoma	1
hsa-mir-99b	Colorectal Neoplasms	1
hsa-mir-744	Inflammation	1
hsa-mir-7	Stomach Neoplasms	1
hsa-mir-126	Breast Neoplasms	1
hsa-mir-17	Myocardial Infarction	1
hsa-mir-761	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-205	Laryngeal Neoplasms	1
hsa-mir-411	Rhabdomyosarcoma	1
hsa-let-7b	Reperfusion Injury	1
hsa-mir-137	Osteosarcoma	1
hsa-mir-10a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-494	Chondrosarcoma	1
hsa-mir-542	Esophageal Neoplasms	1
hsa-mir-1908	Osteosarcoma	1
hsa-mir-16	Osteoarthritis	1
hsa-mir-675	Breast Neoplasms	1
hsa-mir-183	Endometriosis	1
hsa-mir-326	Stomach Neoplasms	1
hsa-mir-203	Osteosarcoma	1
hsa-mir-133b	Ovarian Neoplasms	1
hsa-mir-205	Adrenocortical Carcinoma	1
hsa-mir-34c	Alzheimer Disease	1
hsa-mir-140	Colorectal Neoplasms	1
hsa-mir-100	Stomach Neoplasms	1
hsa-mir-217	Lung Neoplasms	1
hsa-mir-96	Carcinoma, Renal Cell	1
hsa-mir-135b	Carcinoma, Hepatocellular	1
hsa-mir-137	Astrocytoma	1
hsa-mir-208a	Breast Neoplasms	1
hsa-mir-128	Stomach Neoplasms	1
hsa-mir-1271	Ovarian Neoplasms	1
hsa-mir-506	Colorectal Neoplasms	1
hsa-mir-542	Osteosarcoma	1
hsa-mir-652	Pancreatic Neoplasms	1
hsa-mir-616	Carcinoma, Hepatocellular	1
hsa-mir-519	Leukemia, Myeloid, Acute	1
hsa-mir-221	Choriocarcinoma	1
hsa-mir-154	Carcinoma, Hepatocellular	1
hsa-mir-223	Prostatic Neoplasms	1
hsa-mir-30a	Enterovirus Infections	1
hsa-mir-182	Hepatitis C	1
hsa-mir-346	Uterine Cervical Neoplasms	1
hsa-mir-381	Kidney Neoplasms	1
hsa-mir-506	Liver Neoplasms	1
hsa-mir-30a	Pre-Eclampsia	1
hsa-mir-590	Glioblastoma	1
hsa-mir-181a	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-661	Glioma	1
hsa-mir-762	Breast Neoplasms	1
hsa-mir-302c	Influenza, Human	1
hsa-mir-186	Ovarian Neoplasms	1
hsa-mir-150	Prostatic Neoplasms	1
hsa-mir-512	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-127	Neoplasms	1
hsa-mir-376a	Neoplasms	1
hsa-mir-31	Lung Neoplasms	1
hsa-mir-218	Iron Metabolism Disorders	1
hsa-mir-135b	Triple Negative Breast Neoplasms	1
hsa-mir-125a	Leukemia	1
hsa-mir-125a	Neoplasms	1
hsa-mir-150	Uterine Cervical Neoplasms	1
hsa-mir-663	Glioblastoma	1
hsa-mir-331	Colorectal Neoplasms	1
hsa-mir-194	Carcinoma, Hepatocellular	1
hsa-mir-592	Carcinoma, Hepatocellular	1
hsa-mir-204	Esophageal Neoplasms	1
hsa-mir-140	Lung Neoplasms	1
hsa-mir-935	Carcinoma, Signet Ring Cell	1
hsa-mir-148a	Lupus Nephritis	1
hsa-mir-142	Neoplasms	1
hsa-mir-519	Stomach Neoplasms	1
hsa-mir-26b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-489	Breast Neoplasms	1
hsa-mir-505	Endometrial Neoplasms	1
hsa-mir-320a	Reperfusion Injury	1
hsa-mir-504	Glioma	1
hsa-mir-26a	Osteoarthritis	1
hsa-mir-124	Arbovirus Infections	1
hsa-mir-125	Arbovirus Infections	1
hsa-mir-142	Arbovirus Infections	1
hsa-mir-208	Arbovirus Infections	1
hsa-mir-486	Ovarian Neoplasms	1
hsa-mir-122	Sepsis	1
hsa-mir-34a	Sepsis	1
hsa-mir-9	Diabetic Cardiomyopathies	1
hsa-mir-193a	Osteosarcoma	1
hsa-mir-101	Breast Neoplasms	1
hsa-mir-1271	Pancreatic Neoplasms	1
hsa-mir-21	Oral Submucous Fibrosis	1
hsa-mir-379	Carcinoma, Hepatocellular	1
hsa-mir-183	Choriocarcinoma	1
hsa-mir-130b	Pulmonary Fibrosis	1
hsa-mir-3162	Asthma	1
hsa-mir-30e	Carcinoma, Hepatocellular	1
hsa-mir-21	Endomyocardial Fibrosis	1
hsa-mir-198	Osteosarcoma	1
hsa-mir-26a	Carcinoma, Renal Cell	1
hsa-mir-409	Osteosarcoma	1
hsa-mir-138	Brain Ischemia	1
hsa-mir-495	Prostatic Neoplasms	1
hsa-mir-720	Triple Negative Breast Neoplasms	1
hsa-mir-192	Neoplasms	1
hsa-mir-143	Dermatitis, Atopic	1
hsa-mir-192	Choriocarcinoma	1
hsa-mir-143	Glioblastoma	1
hsa-mir-205	Stomach Neoplasms	1
hsa-mir-181b	Breast Neoplasms	1
hsa-mir-200a	Diabetes Mellitus	1
hsa-mir-204	Hypertension, Pulmonary	1
hsa-mir-135b	Liposarcoma, Myxoid	1
hsa-mir-296	Ovarian Neoplasms	1
hsa-mir-23a	Leukemia, Myeloid, Acute	1
hsa-mir-19b	Heart Diseases	1
hsa-mir-135b	Endometrial Neoplasms	1
hsa-mir-203	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-381	Tuberculosis	1
hsa-mir-200b	Osteosarcoma	1
hsa-mir-134	Liver Cirrhosis	1
hsa-mir-301a	Osteosarcoma	1
hsa-mir-204	Diabetes Mellitus	1
hsa-mir-99a	Atherosclerosis	1
hsa-mir-20b	Diabetic Retinopathy	1
hsa-mir-1273g	Liver Cirrhosis	1
hsa-mir-696	Diabetes Mellitus, Type 2	1
hsa-mir-29a	Glomerulosclerosis, Focal Segmental	1
hsa-mir-214	Lung Neoplasms	1
hsa-mir-877	Glomerulonephritis, IGA	1
hsa-mir-187	Carcinoma, Hepatocellular	1
hsa-mir-138	Prostatic Neoplasms	1
hsa-mir-451	Urinary Bladder Neoplasms	1
hsa-mir-15a	Papillomaviridae	1
hsa-mir-216	Urinary Bladder Neoplasms	1
hsa-mir-421	Breast Neoplasms	1
hsa-mir-125b	Heart Diseases	1
hsa-mir-31	Triple Negative Breast Neoplasms	1
hsa-mir-3666	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-181a	Osteosarcoma	1
hsa-mir-9	Osteoarthritis, Knee	1
hsa-mir-15a	Endometriosis	1
hsa-mir-141	Glioma	1
hsa-mir-200c	Glioma	1
hsa-mir-34a	Influenza, Human	1
hsa-mir-1271	Diabetes Mellitus, Type 2	1
hsa-mir-346	Pre-Eclampsia	1
hsa-mir-582	Pre-Eclampsia	1
hsa-mir-224	Uterine Cervical Neoplasms	1
hsa-mir-4262	Breast Neoplasms	1
hsa-mir-22	Parkinson Disease	1
hsa-mir-30e	Heart Diseases	1
hsa-let-7g	Glioblastoma	1
hsa-mir-361	Carcinoma, Hepatocellular	1
hsa-mir-1304	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-218	Stomach Neoplasms	1
hsa-mir-181b	Colorectal Neoplasms	1
hsa-mir-138	Hypertension, Pulmonary	1
hsa-mir-25	Hypertension, Pulmonary	1
hsa-mir-29	Osteosarcoma	1
hsa-mir-463	Diabetes Mellitus	1
hsa-mir-370	Hepatitis B	1
hsa-mir-210	Carcinoma, Hepatocellular	1
hsa-mir-19a	Diabetes Mellitus	1
hsa-mir-372	Prostatic Neoplasms	1
hsa-mir-16	Stomach Neoplasms	1
hsa-mir-192	Osteosarcoma	1
hsa-mir-939	Breast Neoplasms	1
hsa-mir-1207	Prostatic Neoplasms	1
hsa-mir-9	Laryngeal Neoplasms	1
hsa-mir-935	Carcinoma, Hepatocellular	1
hsa-mir-509	Stomach Neoplasms	1
hsa-mir-27b	Carcinoma, Hepatocellular	1
hsa-mir-491	Osteosarcoma	1
hsa-mir-144	Carcinoma, Renal Cell	1
hsa-mir-216b	Breast Neoplasms	1
hsa-mir-126	Arthritis, Rheumatoid	1
hsa-mir-133a	Laryngeal Neoplasms	1
hsa-mir-21	Wound Healing	1
hsa-mir-105	Glioma	1
hsa-mir-149	Diabetes Mellitus, Type 1	1
hsa-mir-23a	Diabetes Mellitus, Type 1	1
hsa-mir-23b	Diabetes Mellitus, Type 1	1
hsa-mir-585	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-155	Idiopathic Pulmonary Fibrosis	1
hsa-mir-203	Multiple Myeloma	1
hsa-mir-382	Prostatic Neoplasms	1
hsa-mir-455	Carcinoma, Hepatocellular	1
hsa-mir-520a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-27b	Atherosclerosis	1
hsa-mir-302	Neoplasms	1
hsa-mir-10b	Osteosarcoma	1
hsa-mir-33a	Gallbladder Neoplasms	1
hsa-mir-590	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-125b	Diabetic Nephropathies	1
hsa-mir-203a	Carcinoma, Hepatocellular	1
hsa-mir-637	Hypertension, Pulmonary	1
hsa-mir-133a	Osteosarcoma	1
hsa-mir-92a	Glioma	1
hsa-mir-181a	Acute Lung Injury	1
hsa-mir-222	Ovarian Neoplasms	1
hsa-mir-155	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-199a	Urinary Bladder Neoplasms	1
hsa-mir-3117	Carcinoma, Hepatocellular	1
hsa-mir-639	Thyroid Neoplasms	1
hsa-mir-503	Atherosclerosis	1
hsa-mir-378a	Liver Cirrhosis	1
hsa-mir-34a	Cataract	1
hsa-mir-148a	Multiple Myeloma	1
hsa-mir-33a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-383	Lung Neoplasms	1
hsa-mir-362	Uterine Cervical Neoplasms	1
hsa-mir-3619	Prostatic Neoplasms	1
hsa-mir-638	Carcinoma, Hepatocellular	1
hsa-mir-148a	Carcinoma, Renal Cell	1
hsa-mir-421	Uterine Cervical Neoplasms	1
hsa-let-7g	Hypertension, Pulmonary	1
hsa-mir-98	Carcinoma, Hepatocellular	1
hsa-mir-383	Prostatic Neoplasms	1
hsa-mir-15b	Glioblastoma	1
hsa-mir-491	Glioma	1
hsa-mir-140	Gout	1
hsa-mir-346	Breast Neoplasms	1
hsa-mir-181a	Keloid	1
hsa-mir-217	Breast Neoplasms	1
hsa-mir-15a	Osteoarthritis	1
hsa-mir-145	Osteoarthritis	1
hsa-mir-152	Carcinoma, Hepatocellular	1
hsa-mir-211	Uterine Cervical Neoplasms	1
hsa-mir-206	Carcinoma, Renal Cell	1
hsa-mir-205	Uterine Cervical Neoplasms	1
hsa-mir-205	Lung Neoplasms	1
hsa-mir-23a	Arthritis, Rheumatoid	1
hsa-mir-141	Prostatic Neoplasms	1
hsa-mir-194	Prostatic Neoplasms	1
hsa-mir-451a	Cardiomyopathies	1
hsa-mir-124	Inflammatory Bowel Diseases	1
hsa-mir-138	Urinary Bladder Neoplasms	1
hsa-mir-200b	Inflammatory Bowel Diseases	1
hsa-mir-130a	Prostatic Neoplasms	1
hsa-mir-497	Heart Diseases	1
hsa-mir-520b	Stomach Neoplasms	1
hsa-mir-520e	Stomach Neoplasms	1
hsa-mir-487b	Colorectal Neoplasms	1
hsa-mir-302a	Glioma	1
hsa-mir-221	Neuroblastoma	1
hsa-mir-592	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-381	Breast Neoplasms	1
hsa-mir-33b	Carcinoma, Hepatocellular	1
hsa-mir-10b	Spondylitis, Ankylosing	1
hsa-mir-194	Psoriasis	1
hsa-mir-130b	Urinary Bladder Neoplasms	1
hsa-mir-330	Carcinoma, Hepatocellular	1
hsa-mir-761	Triple Negative Breast Neoplasms	1
hsa-mir-92a	Leukemia, Myeloid, Acute	1
hsa-mir-129	Glioblastoma	1
hsa-mir-202	Scleroderma, Systemic	1
hsa-mir-495	Urinary Bladder Neoplasms	1
hsa-mir-718	Carcinoma, Hepatocellular	1
hsa-mir-375	Breast Neoplasms	1
hsa-mir-15a	Intervertebral Disc Degeneration	1
hsa-mir-424	Uterine Cervical Neoplasms	1
hsa-mir-449b	Liver Neoplasms	1
hsa-mir-30c	Non-alcoholic Fatty Liver Disease	1
hsa-mir-194	Glioma	1
hsa-mir-9	Liver Cirrhosis	1
hsa-mir-1296	Stomach Neoplasms	1
hsa-mir-1307	Prostatic Neoplasms	1
hsa-mir-125b	Thyroid Carcinoma, Anaplastic	1
hsa-mir-34c	Neoplasms	1
hsa-mir-34a	Carcinoma, Hepatocellular	1
hsa-mir-1271	Prostatic Neoplasms	1
hsa-mir-130b	Breast Neoplasms	1
hsa-mir-212	Uterine Cervical Neoplasms	1
hsa-mir-599	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-181	Osteoarthritis	1
hsa-mir-922	Carcinoma, Hepatocellular	1
hsa-mir-93	Bone Diseases	1
hsa-mir-28	Hodgkin Disease	1
hsa-mir-29a	Diabetic Retinopathy	1
hsa-mir-24	Osteosarcoma	1
hsa-mir-30b	Esophageal Neoplasms	1
hsa-mir-218	Lung Neoplasms	1
hsa-mir-146a	Stroke	1
hsa-mir-15a	Aortic Aneurysm, Abdominal	1
hsa-mir-139	Alzheimer Disease	1
hsa-mir-181	Breast Neoplasms	1
hsa-mir-15b	Multiple Sclerosis	1
hsa-mir-543	Uterine Cervical Neoplasms	1
hsa-mir-122	Carcinoma, Renal Cell	1
hsa-mir-204	Inferior Wall Myocardial Infarction	1
hsa-mir-520e	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-130	Obesity	1
hsa-mir-543	Prostatic Neoplasms	1
hsa-mir-15b	Coronary Artery Disease	1
hsa-mir-133a	Atherosclerosis	1
hsa-mir-185	Keloid	1
hsa-mir-365	Glioma	1
hsa-mir-134	Stomach Neoplasms	1
hsa-mir-125b	Osteoarthritis	1
hsa-mir-422a	Glioma	1
hsa-mir-181a	Osteoarthritis	1
hsa-mir-21	Diabetes Mellitus, Type 1	1
hsa-mir-181d	Glioblastoma	1
hsa-mir-146a	Diabetes Mellitus	1
hsa-mir-302b	Glioma	1
hsa-mir-199	Urinary Bladder Neoplasms	1
hsa-mir-3908	Breast Neoplasms	1
hsa-mir-448	Multiple Sclerosis	1
hsa-mir-590	Prostatic Neoplasms	1
hsa-mir-613	Retinoblastoma	1
hsa-mir-145	Pituitary Neoplasms	1
hsa-mir-302d	Carcinoma, Hepatocellular	1
hsa-mir-532	Stomach Neoplasms	1
hsa-mir-27	Adenoviridae Infections	1
hsa-mir-27a	Adenoviridae Infections	1
hsa-mir-27b	Adenoviridae Infections	1
hsa-mir-194	Melanoma	1
hsa-mir-19b	Lung Neoplasms	1
hsa-mir-494	Spinal Cord Injuries	1
hsa-mir-294	Urinary Bladder Neoplasms	1
hsa-mir-125b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-144	Influenza, Human	1
hsa-mir-661	Osteosarcoma	1
hsa-mir-539	Carcinoma, Hepatocellular	1
hsa-mir-329	Uterine Cervical Neoplasms	1
hsa-mir-597	Breast Neoplasms	1
hsa-mir-4417	Carcinoma, Hepatocellular	1
hsa-mir-150	Psoriasis	1
hsa-mir-30a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-302c	Carcinoma, Renal Cell	1
hsa-mir-330	Breast Neoplasms	1
hsa-mir-193a	Prostatic Neoplasms	1
hsa-mir-16	Myocardial Infarction	1
hsa-mir-223	Pancreatic Neoplasms	1
hsa-mir-299	Neoplasms	1
hsa-mir-590	Colorectal Neoplasms	1
hsa-mir-146a	Diabetic Retinopathy	1
hsa-mir-217	Triple Negative Breast Neoplasms	1
hsa-mir-15a	Reperfusion Injury	1
hsa-mir-1185	Atherosclerosis	1
hsa-mir-1202	Glioma	1
hsa-mir-19b	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	1
hsa-mir-1228	Stomach Neoplasms	1
hsa-mir-493	Melanoma	1
hsa-mir-195	Esophageal Neoplasms	1
hsa-mir-24-1	Liver Neoplasms	1
hsa-mir-874	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-130a	Hypertension, Pulmonary	1
hsa-mir-29a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-181a	Stroke	1
hsa-mir-16	Hypertension	1
hsa-mir-19b	Hypertension	1
hsa-mir-181a	Small Cell Lung Carcinoma	1
hsa-mir-30b	Carcinoma, Renal Cell	1
hsa-mir-126	Esophageal Neoplasms	1
hsa-mir-210	Atherosclerosis	1
hsa-mir-106b	Pre-Eclampsia	1
hsa-mir-26a	Tuberculosis	1
hsa-mir-146b	Colorectal Neoplasms	1
hsa-mir-211	Triple Negative Breast Neoplasms	1
hsa-mir-199b	Carcinoma, Hepatocellular	1
hsa-mir-181a	Myocardial Infarction	1
hsa-mir-375	Esophageal Neoplasms	1
hsa-mir-630	Stomach Neoplasms	1
hsa-mir-208b	Osteosarcoma	1
hsa-mir-31	Carcinoma, Hepatocellular	1
hsa-mir-500	Prostatic Neoplasms	1
hsa-mir-1236	Lung Neoplasms	1
hsa-mir-370	Lung Neoplasms	1
hsa-mir-646	Stomach Neoplasms	1
hsa-mir-557	Lung Neoplasms	1
hsa-mir-193a	Carcinoma, Renal Cell	1
hsa-mir-26a	Lymphoma, Large B-Cell, Diffuse	1
hsa-mir-26a	Colorectal Neoplasms	1
hsa-mir-337	Uterine Cervical Neoplasms	1
hsa-mir-133b	Lung Neoplasms	1
hsa-mir-217	Myxoma	1
hsa-mir-129	Stomach Neoplasms	1
hsa-let-7b	Carcinoma, Hepatocellular	1
hsa-mir-138	Carcinoma, Hepatocellular	1
hsa-mir-150	Neuralgia	1
hsa-mir-155	Lung Neoplasms	1
hsa-mir-26a	Melanoma	1
hsa-mir-613	Stomach Neoplasms	1
hsa-mir-25	Osteosarcoma	1
hsa-mir-320	Stomach Neoplasms	1
hsa-mir-219	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-378	Colonic Neoplasms	1
hsa-mir-143	Lymphoma	1
hsa-mir-429	Glioblastoma	1
hsa-mir-21	Cardio-Renal Syndrome	1
hsa-mir-144	Pre-Eclampsia	1
hsa-mir-18a	Muscular Atrophy	1
hsa-mir-4262	Uterine Cervical Neoplasms	1
hsa-mir-154	Stomach Neoplasms	1
hsa-mir-181c	Lung Neoplasms	1
hsa-mir-152	Osteosarcoma	1
hsa-mir-367	Melanoma	1
